frame,numero_pers,distance_x,distance_y,distance_z,zone_jeu
0,1,-13.58416748046875,259.4306030273437,74.0,m6
0,0,-94.38250732421876,-164.8782958984375,74.0,e4
0,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
1,1,-13.58416748046875,259.4306030273437,74.0,m6
1,0,-94.38250732421876,-164.8782958984375,74.0,e4
1,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
2,1,-12.2071533203125,259.4306030273437,74.0,m6
2,0,-94.38250732421876,-164.8782958984375,74.0,e4
2,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
3,1,-12.2071533203125,259.4306030273437,74.0,m6
3,0,-94.38250732421876,-164.8782958984375,74.0,e4
3,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
4,1,-12.2071533203125,259.4306030273437,74.0,m6
4,0,-94.38250732421876,-164.8782958984375,74.0,e4
4,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
5,1,-12.2071533203125,259.4306030273437,74.0,m6
5,0,-94.38250732421876,-164.8782958984375,74.0,e4
5,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
6,1,-10.830078125,259.4306030273437,74.0,m6
6,0,-94.38250732421876,-164.8782958984375,74.0,e4
6,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
7,1,-10.830078125,259.4306030273437,74.0,m6
7,0,-94.38250732421876,-164.8782958984375,74.0,e4
7,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
8,1,-10.830078125,259.4306030273437,74.0,m6
8,0,-94.38250732421876,-164.8782958984375,74.0,e4
8,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
9,1,-10.830078125,259.4306030273437,74.0,m6
9,0,-94.38250732421876,-164.8782958984375,74.0,e4
9,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
10,1,-9.4530029296875,259.4306030273437,74.0,m6
10,0,-94.38250732421876,-164.8782958984375,74.0,e4
10,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
11,1,-9.4530029296875,259.4306030273437,74.0,m6
11,0,-94.38250732421876,-164.8782958984375,74.0,e4
11,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
12,1,-9.4530029296875,259.4306030273437,74.0,m6
12,0,-94.38250732421876,-164.8782958984375,74.0,e4
12,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
13,1,-9.4530029296875,259.4306030273437,74.0,m6
13,0,-94.38250732421876,-164.8782958984375,74.0,e4
13,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
14,1,-9.4530029296875,259.4306030273437,74.0,m6
14,0,-94.38250732421876,-164.8782958984375,74.0,e4
14,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
15,1,-8.07598876953125,259.4306030273437,74.0,m6
15,0,-94.38250732421876,-164.8782958984375,74.0,e4
15,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
16,1,-8.07598876953125,259.4306030273437,74.0,m6
16,0,-94.38250732421876,-164.8782958984375,74.0,e4
16,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
17,1,-8.10772705078125,255.24481201171875,74.0,m6
17,0,-94.38250732421876,-164.8782958984375,74.0,e4
17,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
18,1,-8.10772705078125,255.24481201171875,74.0,m6
18,0,-94.38250732421876,-164.8782958984375,74.0,e4
18,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
19,1,-8.10772705078125,255.24481201171875,74.0,m6
19,0,-94.38250732421876,-164.8782958984375,74.0,e4
19,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
20,1,-8.10772705078125,255.24481201171875,74.0,m6
20,0,-94.38250732421876,-164.8782958984375,74.0,e4
20,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
21,1,-9.4869384765625,255.24481201171875,74.0,m6
21,0,-94.38250732421876,-164.8782958984375,74.0,e4
21,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
22,1,-9.4869384765625,255.24481201171875,74.0,m6
22,0,-95.7828369140625,-159.2618408203125,74.0,e4
22,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
23,1,-9.4869384765625,255.24481201171875,74.0,m6
23,0,-95.9803466796875,-164.8782958984375,74.0,e4
23,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
24,1,-10.8662109375,255.24481201171875,74.0,m6
24,0,-95.9803466796875,-164.8782958984375,74.0,e4
24,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
25,1,-9.4869384765625,255.24481201171875,74.0,m6
25,0,-95.9803466796875,-164.8782958984375,74.0,e4
25,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
26,1,-9.4869384765625,255.24481201171875,74.0,m6
26,0,-97.57818603515624,-164.8782958984375,74.0,e4
26,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
27,1,-9.52099609375,251.0457763671875,74.0,m6
27,0,-102.3717041015625,-164.8782958984375,74.0,e4
27,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
28,1,-9.55511474609375,246.8333740234375,74.0,m6
28,0,-105.5673828125,-164.8782958984375,74.0,e4
28,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
29,1,-9.65826416015625,234.11566162109372,74.0,m6
29,0,-107.16522216796876,-164.8782958984375,74.0,e4
29,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
30,1,-9.7275390625,225.56939697265625,74.0,m5
30,0,-108.7630615234375,-164.8782958984375,74.0,e4
30,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
31,1,-11.1221923828125,225.56939697265625,74.0,m5
31,0,-108.7630615234375,-164.8782958984375,74.0,e4
31,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
32,1,-11.15924072265625,221.27569580078125,74.0,m5
32,0,-111.1597900390625,-164.8782958984375,74.0,e4
32,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
33,1,-11.15924072265625,221.27569580078125,74.0,m5
33,0,-112.75762939453124,-164.8782958984375,74.0,e4
33,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
34,1,-11.15924072265625,221.27569580078125,74.0,m5
34,0,-114.35546875,-164.8782958984375,74.0,e4
34,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
35,1,-11.15924072265625,221.27569580078125,74.0,m5
35,0,-116.188232421875,-170.51535034179688,74.0,e4
35,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
36,1,-11.15924072265625,221.27569580078125,74.0,m5
36,0,-115.95330810546876,-164.8782958984375,74.0,e4
36,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
37,1,-8.36541748046875,221.27569580078125,74.0,m5
37,0,-114.35546875,-164.8782958984375,74.0,e4
37,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
38,1,-5.57159423828125,221.27569580078125,74.0,m5
38,0,-115.95330810546876,-164.8782958984375,74.0,e4
38,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
39,1,-2.77777099609375,221.27569580078125,74.0,m5
39,0,-115.95330810546876,-164.8782958984375,74.0,e4
39,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
40,1,4.1942138671875,216.96826171875,74.0,m5
40,0,-115.95330810546876,-164.8782958984375,74.0,e4
40,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
41,1,7.67822265625,208.31170654296875,74.0,m5
41,0,-112.75762939453124,-164.8782958984375,74.0,e4
41,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
42,1,11.88885498046875,199.59930419921875,74.0,m5
42,0,-111.73199462890624,-159.2618408203125,74.0,e4
42,4,-83.48950874984264,-158.6169547897577,11.888480000000001,m2
43,1,14.7095947265625,195.221923828125,74.0,m5
43,0,-104.7119140625,-142.53509521484375,74.0,e4
43,4,-77.04987955212594,-140.57514474272728,10.161920000000006,m2
44,1,16.126708984375,190.83038330078125,74.0,m5
44,0,-103.33551025390624,-148.09036254882812,74.0,e4
44,4,-70.61025035440923,-122.53333469569685,6.865760000000011,m2
45,1,17.530517578125,195.221923828125,74.0,m5
45,0,-100.56756591796876,-159.2618408203125,74.0,e4
45,4,-64.1706211566925,-104.49152464866638,2.0,m2
46,1,17.5394287109375,190.83038330078125,74.0,m5
46,0,-84.79693603515625,-115.0592041015625,74.0,e3
46,4,-57.015477603673936,-84.44506904085478,7.493600000000003,m2
47,1,18.92974853515625,199.59930419921875,74.0,m5
47,0,-84.97174072265625,-120.51467895507812,74.0,e3
47,4,-49.860334050655375,-64.39861343304317,11.417600000000002,m2
48,1,20.33795166015625,199.59930419921875,74.0,m5
48,0,-81.99200439453125,-125.98989868164062,74.0,e3
48,4,-42.7051904976368,-44.352157825231565,13.772,m2
49,1,21.7147216796875,208.31170654296875,74.0,m5
49,0,-82.8499755859375,-153.6658935546875,74.0,e4
49,4,-35.55004694461824,-24.305702217419956,14.556800000000008,m2
50,1,24.46185302734375,221.27569580078125,74.0,m5
50,0,-79.83367919921875,-159.2618408203125,74.0,e4
50,4,-28.394903391599662,-4.259246609608347,13.772000000000006,m2
51,1,25.8587646484375,221.27569580078125,74.0,d5
51,0,-80.001953125,-164.8782958984375,74.0,e4
51,4,-21.2397598385811,15.787208998203251,11.417600000000006,m2
52,1,28.652587890625,221.27569580078125,74.0,d5
52,0,-78.40411376953125,-164.8782958984375,74.0,e4
52,4,-14.084616285562523,35.83366460601487,7.493600000000011,m2
53,1,34.240234375,221.27569580078125,74.0,d5
53,0,-74.40948486328125,-164.8782958984375,74.0,d4
53,4,-6.929472732543945,55.88012021382649,2.0,
54,1,38.430908203125,221.27569580078125,74.0,d5
54,0,-72.8116455078125,-164.8782958984375,74.0,d4
54,4,-0.4898435348272251,73.92193026085695,6.865759999999998,
55,1,40.57208251953125,216.96826171875,74.0,d5
55,0,-69.31793212890625,-153.6658935546875,74.0,d4
55,4,5.949785662889495,91.96374030788743,10.161919999999997,
56,1,43.4207763671875,212.64697265625,74.0,d5
56,0,-64.54193115234375,-153.6658935546875,74.0,d4
56,4,12.389414860606216,110.0055503549179,11.888479999999992,
57,1,44.8221435546875,212.64697265625,74.0,d5
57,0,-59.76593017578125,-153.6658935546875,74.0,d4
57,4,18.829044058322935,128.04736040194837,12.04543999999999,
58,1,47.68231201171875,208.31170654296875,74.0,d5
58,0,-55.35882568359375,-170.51535034179688,74.0,d4
58,4,,,,
59,1,47.68231201171875,208.31170654296875,74.0,d5
59,0,-47.628662109375,-184.69900512695312,74.0,d5
59,4,,,,
60,1,47.68231201171875,208.31170654296875,74.0,d5
60,0,-44.412353515625,-184.69900512695312,74.0,d5
60,4,,,,
61,1,46.22357177734375,212.64697265625,74.0,d5
61,0,-42.55267333984375,-170.51535034179688,74.0,d4
61,4,,,,
62,1,40.6640625,208.31170654296875,74.0,d5
62,0,-39.25701904296875,-164.8782958984375,74.0,d4
62,4,,,,
63,1,39.3043212890625,203.9625244140625,74.0,d5
63,0,-37.568359375,-159.2618408203125,74.0,d4
63,4,,,,
64,1,37.982177734375,195.221923828125,74.0,d5
64,0,-34.3785400390625,-159.2618408203125,74.0,d4
64,4,,,,
65,1,31.66693115234375,190.83038330078125,74.0,d5
65,0,-35.97344970703125,-159.2618408203125,74.0,d4
65,4,,,,
66,1,28.8414306640625,190.83038330078125,74.0,d5
66,0,-37.7503662109375,-170.51535034179688,74.0,d4
66,4,,,,
67,1,27.4287109375,190.83038330078125,74.0,d5
67,0,-34.9365234375,-196.14044189453125,74.0,d5
67,4,,,,
68,1,26.0386962890625,186.42462158203125,74.0,d5
68,0,-44.7261962890625,-201.8929748535156,74.0,d5
68,4,,,,
69,1,21.7777099609375,190.83038330078125,74.0,m5
69,0,-46.45166015625,-207.6669006347656,74.0,d5
69,4,,,,
70,1,17.530517578125,195.221923828125,74.0,m5
70,0,-52.93206787109375,-207.6669006347656,74.0,d5
70,4,,,,
71,1,17.5037841796875,208.31170654296875,74.0,m5
71,0,-57.6629638671875,-201.8929748535156,74.0,d5
71,4,,,,
72,1,16.0804443359375,221.27569580078125,74.0,m5
72,0,-59.14813232421875,-196.14044189453125,74.0,d5
72,4,,,,
